backbone,dataset,protocol,seed,target_set,layer_name,layer_group,layer_index,split_source,batch_size,task,matrix_rows,matrix_cols,n_batches,sha256_integrity_all_pass,loss_mean,loss_median,loss_std,loss_iqr,grad_erank_mean,grad_erank_median,grad_erank_std,grad_erank_iqr,grad_erank_norm_mean,grad_erank_norm_median,grad_erank_norm_std,grad_erank_norm_iqr,grad_stable_rank_mean,grad_stable_rank_median,grad_stable_rank_std,grad_stable_rank_iqr,grad_top4_energy_mean,grad_top4_energy_median,grad_top4_energy_std,grad_top4_energy_iqr,grad_top8_energy_mean,grad_top8_energy_median,grad_top8_energy_std,grad_top8_energy_iqr,grad_top16_energy_mean,grad_top16_energy_median,grad_top16_energy_std,grad_top16_energy_iqr,grad_sv_entropy_mean,grad_sv_entropy_median,grad_sv_entropy_std,grad_sv_entropy_iqr,grad_spectral_entropy_norm_mean,grad_spectral_entropy_norm_median,grad_spectral_entropy_norm_std,grad_spectral_entropy_norm_iqr,alignment_A4_mean,alignment_A4_median,alignment_A4_std,alignment_A4_iqr,alignment_A8_mean,alignment_A8_median,alignment_A8_std,alignment_A8_iqr,alignment_A16_mean,alignment_A16_median,alignment_A16_std,alignment_A16_iqr,fisher_target_fraction_mean,fisher_target_fraction_median,fisher_target_fraction_std,fisher_target_fraction_iqr,fisher_layer_trace_mean,fisher_layer_trace_median,fisher_layer_trace_std,fisher_layer_trace_iqr
unimol2_84m,esol,scaffold,1,historical,encoder.layers.11.self_attn.linear_v,attention_value,11,dumped/n4_full_ft_splits/esol_scaffold_seed1.json,1,regression,768,768,5,True,0.7515389616349999,0.1061649472,0.8640218335694403,1.70165346535,4.852252132399999,4.722336748,1.2579625707410127,2.1893957710000005,0.006318036630729167,0.006148875973958333,0.0016379720973190273,0.002850775743489584,1.1194654518,1.123052956,0.04413834192143944,0.05113447500000001,0.9887682352,0.9888738503,0.005228688930276269,0.0041288066000000345,0.99820590058,0.9992590681,0.0019317138615186319,0.0037026515000000426,0.99984700728,1.0,0.00021227645604083212,0.0002247547000000516,1.5435237026,1.552303751,0.27264635469136367,0.44087529599999997,0.23232579064008316,0.23364733282498915,0.04103777597461535,0.06635900799213335,0.00038646044124000003,0.0003228439456,0.00011491066150484025,0.00011333053630000004,0.0069734962608,0.007645522002,0.002618536354328995,0.002669434914,0.031106224961999995,0.03187828122,0.010828157345917437,0.009909648400000002,0.9218490391999999,0.9296063775,0.03520267191856301,0.06924149219999998,0.3796466409728,0.04994290322,0.43829402405045575,0.90108985365
unimol2_84m,esol,scaffold,2,historical,encoder.layers.11.self_attn.linear_k,attention_key,11,dumped/n4_full_ft_splits/esol_scaffold_seed2.json,1,regression,768,768,5,True,0.35346809327999995,0.3664236665,0.14591560806699785,0.2322919815,5.332119191,5.232111417,2.0136375047697688,2.7697064469999995,0.006942863529947917,0.006812645074218749,0.002621923834335636,0.0036063886028645823,1.193569573,1.161241788,0.13803808382506602,0.22972042999999998,0.97461762702,0.9824817991,0.02620508323409973,0.0261027707,0.9961709196199999,0.9990101842,0.004714956122718605,0.004712998199999929,1.0,1.0,0.0,0.0,1.6040280228000001,1.654814909,0.3718866324502287,0.6069261930000001,0.2414326893575618,0.24907695388727893,0.05597507557994879,0.0913524083960515,0.00118192246888,0.001197791655,0.00016728614989800544,0.0001229243949999999,0.0033144524764000005,0.003347451176,0.0007105057875021158,0.0012162042910000004,0.005535198989399999,0.005989705361,0.0012826355442032628,0.0016951623940000002,0.030025751410000003,0.0273924834,0.012926591119570934,0.01234147893,0.0061384060882,0.003816094249,0.004816553459232439,0.0007628519090000004
unimol2_84m,esol,scaffold,2,historical,encoder.layers.11.self_attn.linear_q,attention_query,11,dumped/n4_full_ft_splits/esol_scaffold_seed2.json,1,regression,768,768,5,True,0.35346809327999995,0.3664236665,0.14591560806699785,0.2322919815,1.000004116,1.000004044,2.66394444384869e-07,3.1599999994469385e-07,0.0013020886927083335,0.0013020885989583333,3.4686776611598393e-10,4.1145833333360027e-10,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.116105024e-06,4.043891297e-06,2.6632017867566423e-07,3.1521739100000005e-07,6.195417358655459e-07,6.086723781795692e-07,4.008558208079953e-08,4.744541950617352e-08,0.0018628820808,0.001937874919,0.00029426013190049434,0.00057505861,0.0035100653562000006,0.003397940764,0.0004946175126817169,0.00047574687699999995,0.0080596431226,0.006871258298,0.0018355382139272978,0.002489330217,0.049064964063999995,0.0468449839,0.018396633223899204,0.0400045549,0.009453243203199999,0.006526055746,0.005896573728918591,0.0014679436569999997
unimol2_84m,esol,scaffold,2,historical,encoder.layers.11.self_attn.linear_v,attention_value,11,dumped/n4_full_ft_splits/esol_scaffold_seed2.json,1,regression,768,768,5,True,0.35346809327999995,0.3664236665,0.14591560806699785,0.2322919815,4.541707602600001,4.62861307,1.136397837650903,1.372275829,0.00591368177421875,0.0060268399348958335,0.00147968468444128,0.0017868174856770832,1.0948704178,1.085861105,0.03431802534324807,0.03833315299999995,0.98872121972,0.9908549288,0.008786367601197623,0.013402677099999982,0.9984095929800001,0.998951206,0.0016741246147899235,0.001115981700000046,0.99999221496,1.0,1.5570080000015806e-05,0.0,1.4833465376,1.53225727,0.2423530468517457,0.33694187,0.2232681341793797,0.2306300065992685,0.03647813320198569,0.05071531212357694,0.00047894569045999993,0.0004851101592,0.0001191427954987859,0.00011788487079999994,0.009607699095,0.009716897985,0.0016963651271001288,0.0036748085059999996,0.038355029289999995,0.03838038707,0.005776054832162308,0.004960312389999999,0.9209092845400001,0.9257625327,0.03038086283618478,0.05353378180000001,0.18196352720400003,0.1943469495,0.0694545751655194,0.11554795510000002
unimol2_84m,freesolv,scaffold,0,historical,encoder.layers.11.self_attn.linear_k,attention_key,11,dumped/n4_full_ft_splits/freesolv_scaffold_seed0.json,1,regression,768,768,5,True,1.3061780036,0.8362555504,1.0581141744977234,0.4063883425999999,3.5604737794,3.672201944,1.0123014997423003,1.5041367380000001,0.004636033566927083,0.004781512947916667,0.0013181009111227868,0.001958511377604167,1.2123109464000001,1.107915063,0.16661737178258135,0.23780319799999994,0.9922569737,0.9918688481,0.0065587222251083325,0.010894446300000027,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.22511896042,1.300791467,0.3073906346550608,0.4273533460000001,0.1844006221791681,0.19579058327357923,0.04626736350812027,0.06432373135889868,0.0021359916737999996,0.001648607088,0.0008555275764548251,0.00158775752,0.0054940352624,0.006141693439,0.0008667580058856694,0.0012579013780000007,0.009548461127800001,0.009939880488,0.0018332959013163282,0.002213758990000001,0.034717988168,0.02562978735,0.018893687238139185,0.019085939920000003,0.022440775296,0.01271441206,0.012957698805112975,0.0242339233
unimol2_84m,freesolv,scaffold,0,historical,encoder.layers.11.self_attn.linear_q,attention_query,11,dumped/n4_full_ft_splits/freesolv_scaffold_seed0.json,1,regression,768,768,5,True,1.3061780036,0.8362555504,1.0581141744977234,0.4063883425999999,1.0000048056000002,1.000004797,3.518343928833591e-07,3.849999998806197e-07,0.0013020895906249998,0.0013020895794270831,4.5811769907574055e-10,5.013020831778903e-10,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.8057663052000004e-06,4.796767289e-06,3.517157779001639e-07,3.8480037900000074e-07,7.233471404464723e-07,7.219926399939517e-07,5.2939029082356174e-08,5.7918807556495503e-08,0.002428426857,0.00211138073,0.0009692672383754737,0.0002477600770000002,0.0038701711035999996,0.003314609052,0.0009757997497852867,0.002000775244,0.0108970188918,0.01104442704,0.0015215989655041617,0.001609118263,0.042598490162,0.04583054509,0.01931998344405319,0.025412484049999996,0.027564337478000002,0.02273559384,0.015187154537507998,0.021950575530000002
unimol2_84m,freesolv,scaffold,0,historical,encoder.layers.11.self_attn.linear_v,attention_value,11,dumped/n4_full_ft_splits/freesolv_scaffold_seed0.json,1,regression,768,768,5,True,1.3061780036,0.8362555504,1.0581141744977234,0.4063883425999999,3.5614394176000004,3.204467005,0.6316387897577362,0.6813078689999998,0.0046372909083333335,0.004172483079427083,0.0008224463408303858,0.0008871196210937498,1.1294158628,1.145038688,0.0427898432845628,0.03871038900000001,0.9940976669999999,0.9963085988,0.005329671967878976,0.00534649790000008,0.9997874626400002,1.0,0.0003551111934694029,0.00014942139999996051,1.0,1.0,0.0,0.0,1.2554083502,1.164545776,0.16908362855804146,0.194137118,0.18895967521916393,0.17528335826008531,0.025449876553804415,0.029220840182734437,0.00062244287342,0.0005550710215,0.00022628772638650402,0.00027266934029999995,0.0069248781722,0.006803909662,0.0016279556349585282,0.0017341505620000006,0.030428566620000003,0.03177040082,0.0049372314645887766,0.005282707979999999,0.92268352168,0.9285396676,0.03745949836339061,0.044498424000000036,0.73253514168,0.460629493,0.5891836979256415,0.16021895409999992
unimol2_84m,freesolv,scaffold,1,historical,encoder.layers.11.self_attn.linear_k,attention_key,11,dumped/n4_full_ft_splits/freesolv_scaffold_seed1.json,1,regression,768,768,5,True,1.0977348387119998,0.6681829691,1.1339382888003753,0.3110212684,3.5355235424,3.044310524,1.4754534320795796,1.0432539269999999,0.004603546279166666,0.0039639459947916665,0.0019211633230202855,0.0013584035507812502,1.1863476378,1.119756478,0.1720284577833715,0.08251592000000008,0.9927868209999999,0.9965676657,0.008879056293719819,0.0072317937999999415,0.9995566804599999,1.0,0.0008866390800000179,0.0,1.0,1.0,0.0,0.0,1.18904279972,1.113274446,0.36909377760142925,0.3431367195999999,0.17897056461428068,0.16756617694349524,0.055554704833586196,0.05164773922449678,0.0020465819936000005,0.002078427314,0.0003408612509050643,0.0005178080489999998,0.004494038486400001,0.004264670973,0.0006608713514507392,0.0009088127249999994,0.0083006923226,0.008126579853,0.0005500759644730816,0.0005520213520000001,0.05279909242999999,0.05369312155,0.028159037946528007,0.031419128410000004,0.03669571567846,0.02899202704,0.03294412639198284,0.044022744517
unimol2_84m,freesolv,scaffold,1,historical,encoder.layers.11.self_attn.linear_q,attention_query,11,dumped/n4_full_ft_splits/freesolv_scaffold_seed1.json,1,regression,768,768,5,True,1.0977348387119998,0.6681829691,1.1339382888003753,0.3110212684,1.0000042690000002,1.000004267,1.8166452598435012e-07,1.2100000001957767e-07,0.0013020888919270835,0.0013020888893229166,2.3654235151936397e-10,1.575520833588251e-10,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.2690359862e-06,4.26680258e-06,1.8189456416627303e-07,1.2166430200000035e-07,6.425603695584494e-07,6.422242050665394e-07,2.7378133786918567e-08,1.8312485326406976e-08,0.0028519981650000003,0.002669235917,0.0010823421991756719,0.000441857192,0.0042557674513999996,0.00362768441,0.001395902069164683,0.0011452258370000003,0.0097303068532,0.00806871608,0.0035993730804952384,0.004652248761,0.060657163128,0.04833258698,0.029706318842296398,0.007421198830000003,0.039365972043200005,0.02348371781,0.034247499623283176,0.046417948789999997
unimol2_84m,freesolv,scaffold,1,historical,encoder.layers.11.self_attn.linear_v,attention_value,11,dumped/n4_full_ft_splits/freesolv_scaffold_seed1.json,1,regression,768,768,5,True,1.0977348387119998,0.6681829691,1.1339382888003753,0.3110212684,3.6417764298,3.601379599,0.566778301715705,0.42009114599999986,0.00474189639296875,0.004689296352864583,0.0007379925803589907,0.0005469936796874998,1.1479096474,1.136961129,0.04591389309234667,0.06938931999999998,0.9956411929,0.9956830991,0.0031441020348565852,0.00410577599999995,0.9998115545200001,1.0,0.00030679049163237596,0.00015153249999999563,1.0,1.0,0.0,0.0,1.281281723,1.281316994,0.14671563695984025,0.12314411599999997,0.19285404482434737,0.19285935369193902,0.02208312467022189,0.01853522175537864,0.00037412231178,0.0003469419184,0.0001338343483525204,0.0002000462106,0.005058641311800001,0.004329775454,0.0023075765230997146,0.0038927232210000003,0.024002021342000003,0.0281618691,0.009408262164293397,0.01697551982,0.88654374448,0.8926724339,0.05673823640450924,0.032934829799999954,0.5397895269599999,0.4078323841,0.5121537216038977,0.14241325860000004
unimol2_84m,freesolv,scaffold,2,historical,encoder.layers.11.self_attn.linear_k,attention_key,11,dumped/n4_full_ft_splits/freesolv_scaffold_seed2.json,1,regression,768,768,5,True,1.4067243374211997,0.9756448865,1.2896010569377883,1.3994803727,4.185951537599999,3.944512188,0.6531359682955545,0.5178186980000006,0.0054504577312499995,0.005136083578125,0.0008504374587181699,0.0006742430963541674,1.1579411182,1.142848874,0.07834104251566508,0.09389462400000004,0.98923517788,0.9899460379,0.005324077869772304,0.006109564499999998,0.9995166381,0.9996611702,0.000498775262656671,0.0007760526000000212,1.0,1.0,0.0,0.0,1.4206038282,1.372325293,0.14590163457230093,0.12969638400000005,0.21382432094625475,0.20655760463837322,0.02196060387708509,0.019521446224119582,0.0012818355087999998,0.001169375175,0.00023358441204679778,0.00023008516299999988,0.0033442126666,0.003585839379,0.0007435222182966132,0.001209880874,0.006438412692200001,0.006799924243,0.0011174644751516798,0.0018231881459999993,0.030726964981999998,0.03071338256,0.0055039371318691376,0.008078228130000004,0.025051252235332,0.0208457429,0.02341178124717137,0.025899115486
unimol2_84m,freesolv,scaffold,2,historical,encoder.layers.11.self_attn.linear_q,attention_query,11,dumped/n4_full_ft_splits/freesolv_scaffold_seed2.json,1,regression,768,768,5,True,1.4067243374211997,0.9756448865,1.2896010569377883,1.3994803727,1.0000044129999999,1.000004394,2.495900638806238e-07,2.559999998652529e-07,0.0013020890794270836,0.0013020890546875002,3.2498706237942956e-10,3.333333331578814e-10,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.4129477382e-06,4.393930423e-06,2.494395157502622e-07,2.5589783200000014e-07,6.642214632685626e-07,6.613590434804834e-07,3.754476372208781e-08,3.8516846901890345e-08,0.0021325520017999996,0.002491709743,0.00061254753349729,0.0008474527879999997,0.0034006872564,0.003519978729,0.0011670845316536047,0.0006144814199999997,0.007614543805200001,0.007630614227,0.002849573067339359,0.002848467042000001,0.050898460193999996,0.05157549939,0.009361671676169544,0.008408231040000005,0.039170301737996,0.03133053705,0.031592589075566384,0.05150894449000001
unimol2_84m,freesolv,scaffold,2,historical,encoder.layers.11.self_attn.linear_v,attention_value,11,dumped/n4_full_ft_splits/freesolv_scaffold_seed2.json,1,regression,768,768,5,True,1.4067243374211997,0.9756448865,1.2896010569377883,1.3994803727,3.9057430650000002,3.926906139,0.3002880638663982,0.34251114299999985,0.005085602949218751,0.00511315903515625,0.00039100008315937285,0.0004459780507812495,1.0822871538,1.093402065,0.02093222026648258,0.03452806099999983,0.9930675026,0.9925922074,0.002780729848602235,0.002965878000000033,0.99949212824,0.9997225797,0.0005741432025401606,0.000741915400000015,1.0,1.0,0.0,0.0,1.359572811,1.367851874,0.07532055319489825,0.09046179899999984,0.20463814563798155,0.20588428125222197,0.011336986301523588,0.013615993677322635,0.0006525396427999999,0.0006021657517,0.00013527866887616565,0.00013233390130000001,0.0091932604416,0.009425846228,0.0014546721424343121,0.002228029551999999,0.036174927084000004,0.03574826306,0.0065722555491791,0.00897780427,0.91837457484,0.9162787422,0.012186800795304993,0.019628695099999982,0.7940009621385999,0.5003268123,0.8007594104280032,0.6919590234999999
unimol2_84m,lipo,scaffold,0,historical,encoder.layers.11.self_attn.linear_k,attention_key,11,dumped/n4_full_ft_splits/lipo_scaffold_seed0.json,1,regression,768,768,5,True,0.36051544146979997,0.2759323418,0.3360083271226687,0.56480138748,10.6094575262,10.6548063,1.6027197495336472,2.1341121019999996,0.013814397820572916,0.013873445703125,0.002086874673871937,0.002778791799479166,1.541958654,1.37920568,0.35742484866509816,0.11221431599999998,0.9229226412199999,0.9316257547,0.018451197040393788,0.02537371860000004,0.9784821774199999,0.9803074762,0.008947456740000614,0.0059626184999999055,0.99829448622,0.999141025,0.001825787376835322,0.001879297000000002,2.3504132062,2.366011086,0.1503576813662325,0.20684446099999976,0.3537759773571927,0.35612371568524026,0.022631312459522497,0.031133505018678842,0.00153209915564,0.001709834154,0.0006582421410222237,0.0010731803915000001,0.005244383446200001,0.005150699043,0.0014379792928489886,0.0014907816950000003,0.007556261049999999,0.007901157132,0.001596358691540777,0.0014976760239999998,0.01592789928,0.01486417953,0.006047810202505355,0.006852728270000002,0.00255569211953,0.003394613741,0.0019640111924716383,0.0038749525558999997
unimol2_84m,lipo,scaffold,0,historical,encoder.layers.11.self_attn.linear_q,attention_query,11,dumped/n4_full_ft_splits/lipo_scaffold_seed0.json,1,regression,768,768,5,True,0.36051544146979997,0.2759323418,0.3360083271226687,0.56480138748,1.000003881,1.000003915,1.7813702595143604e-07,3.4200000009754206e-07,0.00130208838671875,0.0013020884309895833,2.3194925255602646e-10,4.4531250019928803e-10,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.8808713392e-06,3.914909061e-06,1.7810539712676979e-07,3.4156871300000016e-07,5.841351841460723e-07,5.892584230153244e-07,2.680780161331018e-08,5.141172835374682e-08,0.004291756750400001,0.004530236835,0.0005750561340523945,0.00024325856499999958,0.00580605207,0.005637148844,0.0005581618563795837,0.0005609360729999999,0.013259922899600003,0.01368172629,0.0026014995300882968,0.0034437342300000003,0.031529849958,0.02616203808,0.011716879465216209,0.01088464666,0.00505226726522,0.007942426018,0.003849637086482489,0.007586166611600001
unimol2_84m,lipo,scaffold,0,historical,encoder.layers.11.self_attn.linear_v,attention_value,11,dumped/n4_full_ft_splits/lipo_scaffold_seed0.json,1,regression,768,768,5,True,0.36051544146979997,0.2759323418,0.3360083271226687,0.56480138748,6.7446945854,6.652445384,0.5623002012799535,0.7997919419999997,0.008782154408072916,0.008662038260416666,0.0007321617204166064,0.0010413957578125008,1.0790611956,1.070109044,0.016547160254627925,0.02372666000000012,0.9816418143,0.9827746858,0.006679566753139499,0.0033292155000000934,0.9946783704,0.995475201,0.0015504145427978728,0.002432172300000035,0.9995770996600001,0.9998372041,0.0003705502030468014,0.00047213359999997984,1.9053305574,1.894984514,0.08248201097735099,0.11971427800000001,0.2867836933330067,0.28522644305634887,0.01241490388623015,0.018018974532368615,0.0006807959680799999,0.0006227343512,0.00012914788744905495,0.0002480245836999999,0.012789288171999999,0.01230598623,0.0013493521443187796,0.0017867961299999988,0.046314231758,0.04440702194,0.0037400172767401464,0.005992205469999998,0.95254225076,0.9566954205,0.01728786871588059,0.015138486699999953,0.18620411977,0.1458920389,0.17166534448330253,0.2929280661
unimol2_84m,lipo,scaffold,1,historical,encoder.layers.11.self_attn.linear_k,attention_key,11,dumped/n4_full_ft_splits/lipo_scaffold_seed1.json,1,regression,768,768,5,True,0.565887332008,0.1951171458,0.8371824384016157,0.13327254353,14.154640988199997,14.89457196,2.956301690202486,3.706404189999999,0.018430522120052084,0.01939397390625,0.00384935115911782,0.0048260471223958296,2.1861205182,1.790284342,0.7284850520480856,1.4810569630000001,0.85517641986,0.8649764545,0.053150920769999714,0.07125407429999997,0.9528492534600002,0.944513205,0.021531896308547047,0.025537562899999977,0.99407730192,0.9929648744,0.0032785165057957187,0.00427264940000005,2.6245943715999998,2.700996848,0.23462571549597638,0.24996627800000004,0.3950447676730625,0.40654460127237213,0.035315042305653514,0.037624050134044795,0.0010185382541600002,0.001169028897,0.00032369705534626936,0.0004804557276000001,0.0038600529884,0.003876440984,0.0006665191456647662,0.0005658747689999996,0.0067799310098,0.006904624523,0.0006517866474647751,0.0004567280070000004,0.010380298037,0.009355303318,0.0038842966973957707,0.005100553446000001,0.0025796780712199997,0.001105503063,0.003367232610632981,0.0014669518861
unimol2_84m,lipo,scaffold,1,historical,encoder.layers.11.self_attn.linear_q,attention_query,11,dumped/n4_full_ft_splits/lipo_scaffold_seed1.json,1,regression,768,768,5,True,0.565887332008,0.1951171458,0.8371824384016157,0.13327254353,1.0000041458,1.000004142,2.392642054968038e-07,1.3800000009389635e-07,0.0013020887315104168,0.0013020887265625001,3.1154193422715665e-10,1.7968750012226087e-10,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.145835164e-06,4.142192421e-06,2.39314562183552e-07,1.3868674299999992e-07,6.240166125841252e-07,6.234683196449576e-07,3.602079111407557e-08,2.0874643625166757e-08,0.002712240858,0.002703272097,0.0008384764833287984,0.001185882671,0.004712197174,0.004440021497,0.000615468083015934,0.0007323538419999999,0.0106741566724,0.01084920071,0.0019814176167132643,0.0034515019920000004,0.014339115407,0.01310845051,0.00600187736314689,0.004507446930000001,0.0042108012295199995,0.0009309810703,0.006083154654610105,0.0021749762235
unimol2_84m,lipo,scaffold,1,historical,encoder.layers.11.self_attn.linear_v,attention_value,11,dumped/n4_full_ft_splits/lipo_scaffold_seed1.json,1,regression,768,768,5,True,0.565887332008,0.1951171458,0.8371824384016157,0.13327254353,7.6373918858,7.755366645,0.6509439373293427,0.24676792300000017,0.009944520684635418,0.010098133652343749,0.0008475832517309148,0.00032131239973958413,1.0860661592,1.080317662,0.028282743542824357,0.027749636000000022,0.98199962206,0.9816315981,0.0007596570507649443,0.0009078746999999776,0.9939421009,0.993153179,0.0014140675149759447,0.002018136100000012,0.9990001557799999,0.9988278634,0.0004218633926549838,6.477990000008926e-05,2.0291491946000004,2.048385074,0.09002538983502358,0.03137956999999991,0.30542044166088267,0.3083157589681158,0.013550306895755964,0.0047231431547929414,0.00041964361042000006,0.0004189556801,0.00022878789512327104,0.00022249247519999998,0.008349525947,0.009302066346,0.0024841675986340176,0.0005588595140000006,0.037590393942,0.04278724535,0.012009045468761782,0.00429898812,0.97528058654,0.9769093461,0.00942837028335241,0.0038760373999999764,0.300260088526,0.08615868539,0.45783022137278423,0.054808218080000005
unimol2_84m,lipo,scaffold,2,historical,encoder.layers.11.self_attn.linear_k,attention_key,11,dumped/n4_full_ft_splits/lipo_scaffold_seed2.json,1,regression,768,768,5,True,1.423987713462,0.9230675697,1.8499539077815066,1.0464967896500001,12.268187521,13.05711675,2.6792269540571803,3.7441227899999987,0.015974202501302083,0.0170014541015625,0.0034885767630952872,0.004875159882812499,1.4746783208,1.395060939,0.2109386195795376,0.15321104600000002,0.9126565019000001,0.9136840714,0.034589500257476334,0.042078630600000055,0.97518837044,0.9709712643,0.010150749061141886,0.004838793499999938,0.99617636322,0.9948848812,0.0024074206810575324,0.003976794399999983,2.479436348,2.56933333,0.24365219904143512,0.2946491820000001,0.3731960895194227,0.38672706891684094,0.03667367704697037,0.044349564606163794,0.0009541803477199999,0.0006989876466,0.0005737206454635235,0.0006636636945999999,0.0041072825474,0.002809225783,0.002583287472094362,0.003325594935,0.007737013727799999,0.00494170543,0.004655897114690395,0.004651607648,0.0118758006266,0.01064157688,0.0033749073508859734,0.0007840958399999987,0.008797222408259999,0.006680680439,0.009851193789321365,0.009691803192699999
unimol2_84m,lipo,scaffold,2,historical,encoder.layers.11.self_attn.linear_q,attention_query,11,dumped/n4_full_ft_splits/lipo_scaffold_seed2.json,1,regression,768,768,5,True,1.423987713462,0.9230675697,1.8499539077815066,1.0464967896500001,1.0000040994,1.000004239,2.9833712473362456e-07,6.280000000025154e-07,0.00130208867109375,0.0013020888528645833,3.8845979783024033e-10,8.177083333366086e-10,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.099273061800001e-06,4.238671173e-06,2.984042935267268e-07,6.281429940000003e-07,6.170082477697349e-07,6.379899640490002e-07,4.491477086306731e-08,9.454588709603863e-08,0.003022080411,0.003075199799,0.001344420433827466,0.001737119574,0.0049801550276,0.004866188093,0.0011378262938225342,0.0009812608810000007,0.0107954297544,0.01113502052,0.002037443345270334,0.0020834710599999997,0.019138150184000002,0.01918391666,0.004162087156454436,0.0023109242400000014,0.015701806568240002,0.01180771086,0.019253156604886967,0.013216977939
unimol2_84m,lipo,scaffold,2,historical,encoder.layers.11.self_attn.linear_v,attention_value,11,dumped/n4_full_ft_splits/lipo_scaffold_seed2.json,1,regression,768,768,5,True,1.423987713462,0.9230675697,1.8499539077815066,1.0464967896500001,6.878940631400001,7.276148654,0.8444376672828232,1.1837051890000003,0.008956953947135415,0.009474151893229166,0.001099528212607843,0.001541282798177085,1.0729410188,1.070409851,0.024430323364095296,0.01554973000000004,0.9853938550000001,0.9861745036,0.0015930532462425761,0.0022444639999998905,0.99564213582,0.9951926906,0.0013494540885965179,0.0009236072999999623,0.9992809592,0.9991358877,0.00039227326387561987,0.0005750388000000939,1.9204378257999999,1.984601691,0.12871950819378386,0.1710431389999998,0.289057586548595,0.29871530718353156,0.019374410293505704,0.025744815213916084,0.00064029458736,0.0006632991761,0.0001286227191758011,0.00012053772010000002,0.01119374297,0.01078085334,0.0013026858282923584,0.00055698964,0.045156487928,0.04586030696,0.004422209506086371,0.00803759977,0.96898604918,0.969619237,0.007266204609005996,0.0025397506000000014,0.727063320014,0.5144128799,0.9003948794615758,0.59901877307
